Time,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay
1729951456.47,0.9701989849169415,2.012390360714522,0.0,3.2028933526639323,1.0004196537419823,0.5947719690157085,0.0,0.7671940649707528,0.002020079908814355,1.6509451765535155,0.0,0.48229432671807204,0.9967185028803396,2.9378117191975526,0.0,-0.7649684961937734
1729951456.57,0.9701989849169415,1.5842553087983238,0.0,3.7846305007567707,-0.9974639082515718,0.8607511763675273,0.0,1.2195734620054088,2.4656527026467097,1.9213592515779265,0.0,-0.5705265731880508,-0.9968184796598003,1.2299867438529446,0.0,0.09381324421073721
1729951456.67,-1.0866257755970445,1.2935948148368677,0.0,2.326931085819227,1.0004196537419823,0.6071430949390489,0.0,1.556227897007944,0.002020079908814355,2.0661103152674647,0.0,-0.7005044620653499,0.9967185028803396,0.95842446862147,0.0,-0.8871528901537648
1729951456.77,0.9701989849169415,2.028101738766493,0.0,2.748896705932727,-0.9974639082515718,1.8380701243114224,0.0,2.089264085761957,-2.461612542829081,1.945219317021257,0.0,-0.7283568668247712,-0.9968184796598003,1.0127369236677644,0.0,-0.5485275697503601
1729951456.87,-0.9656360838021067,0.1230971499650585,0.0,3.0749610487477037,-0.9974639082515718,2.1473482723949333,0.0,2.7204911513917103,0.002020079908814355,2.6053477942867316,0.0,0.01808758072771815,-0.9968184796598003,1.3808546745370966,0.0,-0.81384225377777
1729951456.97,0.9701989849169415,2.2205661199031326,0.0,3.343484625183567,1.0004196537419823,0.7308543541724534,0.0,3.386786387334227,2.4656527026467097,2.5592183344296267,0.0,0.1443518156370944,0.9967185028803396,1.5800003430401792,0.0,-0.2133932320315268
1729951457.07,-0.9656360838021067,0.03668457067922017,0.0,3.899712033514998,1.0004196537419823,0.5638441542073573,0.0,-0.7442440755093777,0.002020079908814355,2.0454315918832453,0.0,-0.3532778160645651,0.9967185028803396,1.2903339161266056,0.0,0.013520642465599909
1729951457.17,0.9701989849169415,-0.24612023425624982,0.0,2.6721756840939084,-0.9974639082515718,1.2380705170294115,0.0,-0.6004645772270449,0.017417783800925877,1.717753359794841,0.0,-0.8601915826860318,-0.9968184796598003,0.19201538074597427,0.0,-0.6742029463949226
1729951457.27,-0.9656360838021067,-0.35609988062004405,0.0,2.4036521076580453,1.0004196537419823,0.40920508016560186,0.0,-0.5689032239455574,0.002020079908814355,1.8625044234843784,0.0,-0.553815130332398,0.9967185028803396,0.035112732834455304,0.0,-0.757986530824631
1729951457.37,0.8492092931219993,-0.5289250391917207,0.0,2.1351285312221817,-0.9974639082515718,-0.06089770492133429,0.0,-0.9090644759793687,0.002020079908814355,1.6652612158195135,0.0,-0.763636579520038,-0.9968184796598003,0.2342584013375364,0.0,-0.9080987862611917
1729951457.47,1.0911886767118792,-0.689966664224419,0.0,2.518733640416272,1.0004196537419823,-0.8093508232834303,0.0,0.3814441915303484,0.002020079908814355,1.4950594156570902,0.0,-0.6540837874663146,0.9967185028803396,1.0851535303961577,0.0,-0.8208242191469122
1729951457.57,-0.9656360838021067,-1.2005864509134636,0.0,2.1543087866818866,-0.9974639082515718,0.1927103765071448,0.0,-0.7021622711340607,0.002020079908814355,1.8052402664203853,0.0,-0.6763657112738515,-0.9968184796598003,0.017008581152356293,0.0,-1.0931208685434644
1729951457.67,0.9701989849169415,-1.027761292341787,0.0,1.2528367800757745,1.0004196537419823,0.06899911727374036,0.0,-0.48824643222620007,-0.013377623983297164,1.9086338833414835,0.0,-0.8769030255416845,0.9967185028803396,-0.8097476789968,0.0,-0.6218382061263549
1729951457.77,-0.9656360838021067,-1.4794634113359413,0.0,1.3679183128340016,-0.9974639082515718,0.14322587281378302,0.0,-0.6425463816023619,0.002020079908814355,2.183819971454561,0.0,-0.6540837874663146,-0.9968184796598003,0.04718216728918753,0.0,-1.1587513430134024
1729951457.87,0.9701989849169415,-1.2280813625044118,0.0,0.7157896272040479,1.0004196537419823,-0.9516187714018455,0.0,1.6859801271651707,0.002020079908814355,1.377349759469994,0.0,-0.8156277350709578,0.9967185028803396,-1.2623514710492585,0.0,-0.9011168208920495
1729951457.97,0.9701989849169415,0.013117503601264265,0.0,2.518733640416272,-0.9974639082515718,-1.737185267533963,0.0,-0.36901465316280235,0.002020079908814355,0.7140399401454082,0.0,-0.8323391779266105,0.9967185028803396,-0.6769838999947455,0.0,-0.9255536996840477
1729951458.07,-0.9656360838021067,-1.161308005783537,0.0,0.6582488608249343,1.0004196537419823,-0.45058817150655756,0.0,-1.0808985105119124,-2.461612542829081,0.038004752584380214,0.0,-0.8341960049105719,-0.9968184796598003,-0.7735393756326033,0.0,-1.145485608812032
1729951458.17,0.9701989849169415,-0.8981424234130299,0.0,0.431921846400421,-0.9974639082515718,0.8545656134058578,0.0,-0.6250122964459799,0.002020079908814355,-0.1306063765484885,0.0,-0.8360528318945332,-0.9968184796598003,-1.1597612781840345,0.0,-0.6532570502874955
1729951458.27,-0.9656360838021067,-1.0356169813677722,0.0,0.5105608937852095,1.0004196537419823,-0.2402790308097707,0.0,0.08687156090313018,0.017417783800925877,0.05391146287993348,0.0,-0.4405486843107516,0.9967185028803396,-0.9244073063167562,0.0,-1.0826479204897508
1729951458.37,0.9701989849169415,-0.9806271581858751,0.0,1.1569355027772519,-0.9974639082515718,-0.33924803819649424,0.0,0.300787399810991,0.002020079908814355,-0.04311946992294342,0.0,-0.3012866605136454,-0.9968184796598003,-2.010656407242656,0.0,-0.6497660676029243
1729951458.47,-0.9656360838021067,-0.9884828472118604,0.0,1.7131629111086826,1.0004196537419823,-0.41966035669820645,0.0,-0.025346584097714557,0.002020079908814355,-0.20536791493758996,0.0,-0.3941280097117162,0.9967185028803396,-1.1356224092745701,0.0,-0.38096040089094346
1729951458.57,0.9701989849169415,-1.5148140119528757,0.0,0.6966093717443435,-0.9974639082515718,1.139101509642688,0.0,-0.6250122964459799,0.002020079908814355,0.006191331993272977,0.0,-0.1273019721164608,-0.9968184796598003,-0.7131922033589422,0.0,-0.5590005178040736
1729951458.67,-0.9656360838021067,-0.4935744385747873,0.0,0.5815278389861165,-0.9974639082515718,1.9555958205831558,0.0,-0.19718061863025846,2.4656527026467097,0.19389051348080533,0.0,0.13933838278039853,0.9967185028803396,-0.1761023701233587,0.0,-0.049317045856681244
1729951458.77,0.9701989849169415,0.9715115647714703,0.0,0.6774291162846391,1.0004196537419823,1.6092042947296235,0.0,-0.1691260823800472,0.017417783800925877,1.1928319200415718,0.0,0.4061644203756539,-0.9968184796598003,-0.1881718045780909,0.0,-0.1610284917629591
1729951458.87,-0.9656360838021067,0.7711914946088455,0.0,0.9843132036399113,-0.9974639082515718,0.7803388578658151,0.0,-0.28835786144344505,-0.013377623983297164,1.2930441949035592,0.0,1.243593390142253,0.9967185028803396,-0.4536993625821999,0.0,1.214418685958086
1729951458.97,0.9701989849169415,0.08774654934812508,0.0,0.9267724372607976,1.0004196537419823,-0.5866705566633024,0.0,-0.48824643222620007,0.017417783800925877,1.351899022997108,0.0,0.6865452949538281,-0.9968184796598003,0.4213346353858866,0.0,0.28232630917758095
1729951459.07,-0.9656360838021067,-0.30503790195114006,0.0,0.7349698826637524,-0.9974639082515718,1.1824004503743788,0.0,-1.0282962550427663,0.002020079908814355,1.6525358475830705,0.0,0.7051135647934421,0.9967185028803396,0.6566886072531644,0.0,0.22647058622444202
1729951459.17,0.9701989849169415,1.8945550253247418,0.0,0.35903687565354403,1.0004196537419823,2.716420064868592,0.0,-0.16211244831749455,0.002020079908814355,2.657839938262059,0.0,0.927932802868812,-0.9968184796598003,0.9765286203035677,0.0,0.477821339513567
1729951459.27,-0.9656360838021067,1.7610083118829927,0.0,0.8116909045025705,-0.9974639082515718,2.221575027934976,0.0,-0.22523515488046972,0.002020079908814355,2.875761869311143,0.0,2.0977338027645036,0.9967185028803396,0.584272000524771,0.0,1.8462865518654696
1729951459.37,0.9701989849169415,1.588183153311316,0.0,1.0993947363981382,1.0004196537419823,1.8442556872730917,0.0,-0.660080466758744,0.002020079908814355,3.146175944335554,0.0,1.6892318662929924,0.9967185028803396,0.47564709043218095,0.0,1.3680219240792182
1729951459.47,0.9701989849169415,0.9165217415895731,0.0,0.6966093717443435,-0.9974639082515718,0.254566006123847,0.0,-1.0037485358238314,0.002020079908814355,3.411818006271299,0.0,0.7236818346330562,-0.9968184796598003,0.8860078618930767,0.0,1.7345751059591918
1729951459.57,-0.9656360838021067,0.8065420952257798,0.0,0.5431673280667072,-0.9974639082515718,-0.1227533345380365,0.0,-1.007255352855108,0.002020079908814355,2.3031202986712125,0.0,-0.7877753303115365,0.9967185028803396,1.392924108991829,0.0,1.9754529111946038
1729951459.67,-0.9656360838021067,1.5960388423373013,0.0,0.3321845180099576,1.0004196537419823,0.823637798597506,0.0,-0.1691260823800472,-2.461612542829081,1.7400227542086155,0.0,-0.9660307207718325,-0.9968184796598003,0.9463550341667378,0.0,-1.047738093644039
1729951459.77,0.9701989849169415,2.0320295832794852,0.0,0.41657764203265735,1.0004196537419823,1.7452866798863682,0.0,-0.5198077855076877,0.002020079908814355,1.3344016416719988,0.0,-0.1007493462458126,0.9967185028803396,0.5661678488426733,0.0,-0.36350548746808764
1729951459.87,0.9701989849169415,1.120769656265191,0.0,0.2995780837284599,1.0004196537419823,0.5885864060540382,0.0,-0.28835786144344505,0.002020079908814355,0.7649414130911797,0.0,-0.8341960049105719,-0.9968184796598003,-0.41145634199063713,0.0,-0.7370406347172039
1729951459.97,-0.9656360838021067,1.7256577112660592,0.0,0.6007080944458209,-0.9974639082515718,1.1638437614893689,0.0,-0.2006874356615348,0.002020079908814355,1.1419304470958003,0.0,-0.8843303334775302,0.9967185028803396,0.9041120135751743,0.0,-1.0023553187446137
1729951460.07,0.9701989849169415,0.6337169366541031,0.0,0.6198883499055253,-0.9974639082515718,1.3865240281094968,0.0,-0.007812498941332595,0.002020079908814355,0.5692888764558707,0.0,-0.7283568668247712,-0.9968184796598003,1.3808546745370966,0.0,-0.583437396596072
1729951460.17,-0.9656360838021067,1.4192858392526324,0.0,0.4300038208544506,1.0004196537419823,1.6092042947296235,0.0,0.6269213837196965,0.017417783800925877,0.41181244452988974,0.0,-0.9028986033171442,0.9967185028803396,2.2438192380504502,0.0,-0.9255536996840477
1729951460.27,0.9701989849169415,2.4798038577606465,0.0,0.7541501381234569,1.0004196537419823,1.6401321095379753,0.0,0.12193973121589442,-0.013377623983297164,1.0162674357609265,0.0,0.22605220293139677,-0.9968184796598003,1.6946599703601346,0.0,-0.0318621324338254
1729951460.37,-0.9656360838021067,2.3973191229878013,0.0,0.2803978282687555,-0.9974639082515718,1.2875550207227733,0.0,0.3463760212175842,-0.013377623983297164,0.1732117900965858,0.0,-0.7562092715841924,0.9967185028803396,0.8015218207099511,0.0,-0.7614775135092021
1729951460.47,0.9701989849169415,2.4562367906826914,0.0,0.6198883499055253,1.0004196537419823,1.0834314429876553,0.0,-0.08496247362941341,0.017417783800925877,-0.08447691669138246,0.0,-0.5928084969955878,-0.9968184796598003,2.4007218859619694,0.0,-0.8487520806234816
1729951460.57,-0.9656360838021067,1.8159981350648897,0.0,0.07900514594185788,-0.9974639082515718,0.7184832282491129,0.0,0.0763511098093012,0.002020079908814355,-0.38829508333645674,0.0,-0.7005044620653499,0.9967185028803396,2.364513582597773,0.0,-0.7370406347172039
1729951460.67,-0.9656360838021067,2.8450933974689625,0.0,0.7349698826637524,1.0004196537419823,2.1164204575865817,0.0,0.3568964723114135,0.017417783800925877,-0.38829508333645674,0.0,-0.6318018636587776,-0.9968184796598003,2.4791732099177293,0.0,-0.9255536996840477
1729951460.77,0.9701989849169415,2.2794837875980227,0.0,0.8692316708816842,-0.9974639082515718,1.992709198353177,0.0,-0.07444202253558442,-0.013377623983297164,-0.15764778405092947,0.0,-0.27343425575422425,0.9967185028803396,1.1334312682150867,0.0,-0.5205997082737907
1729951460.87,0.9701989849169415,2.0359574277924772,0.0,0.5239870726070027,1.0004196537419823,0.7370399171341235,0.0,0.7216054435641596,0.017417783800925877,0.3020561434905699,0.0,-0.8861871604614915,-0.9968184796598003,0.6385844555710654,0.0,-1.068683989751466
1729951460.97,-0.9656360838021067,1.8670601137337948,0.0,0.5623475835264117,-0.9974639082515718,0.8854934282142082,0.0,0.2481851443418448,-0.013377623983297164,0.6472317569040833,0.0,-0.5296763795408996,0.9967185028803396,1.9963958317284403,0.0,-0.9255536996840477
1729951461.07,0.9701989849169415,1.1129139672392057,0.0,0.18641457651620327,-0.9974639082515718,-0.2650212826564516,0.0,0.10089882902823581,0.017417783800925877,1.237370708869122,0.0,-0.7729207144398451,-0.9968184796598003,2.249853955277817,0.0,-0.7789324269320581
1729951461.17,-0.9656360838021067,2.287339476624007,0.0,0.4050694887568349,1.0004196537419823,0.9906479985626027,0.0,0.01673522027760234,-0.013377623983297164,0.5470194820420953,0.0,-0.5705265731880508,0.9967185028803396,1.8032848804527246,0.0,-1.0407561282748965
1729951461.27,-0.9656360838021067,1.4703478179215366,0.0,0.04639871166036021,-0.9974639082515718,0.91642124302256,0.0,-0.06041475441047879,0.002020079908814355,0.012554016111494424,0.0,-0.17316559862030775,-0.9968184796598003,0.10149462233548188,0.0,-0.2901948510920927
1729951461.37,-0.9656360838021067,-0.1754190330223821,0.0,0.34177464573981,1.0004196537419823,0.7555966060191343,0.0,0.3463760212175842,0.017417783800925877,-0.5441808442328818,0.0,-0.7339273477766555,0.9967185028803396,0.04114745006182075,0.0,-1.1245397127046048
1729951461.47,0.9701989849169415,-0.5564199507826697,0.0,0.37821713111324845,1.0004196537419823,0.13085474689044257,0.0,-0.18666016753642917,-0.013377623983297164,-0.8432269977892899,0.0,-0.48882618589374854,-0.9968184796598003,1.1394659854424536,0.0,-0.7649684961937734
1729951461.57,-0.9656360838021067,-1.129885249679596,0.0,-0.12046951083906911,-0.9974639082515718,-1.1186289713669415,0.0,-0.11652382691090131,0.002020079908814355,-0.9052631679419485,0.0,-0.8601915826860318,0.9967185028803396,1.362750522854999,0.0,-1.1524675741811743
1729951461.67,0.9701989849169415,-0.9727714691598899,0.0,0.23628324071143497,1.0004196537419823,0.4772462727439743,0.0,-0.5934509431644922,-0.044173031767521576,-0.8543616949961769,0.0,-0.553815130332398,-0.9968184796598003,1.1817090060340156,0.0,-0.8522430633080528
1729951461.77,0.9701989849169415,-0.7292451093543455,0.0,-0.29309180997640966,-0.9974639082515718,0.7803388578658151,0.0,0.7601804309081999,0.04821319158514892,-0.5489528573215481,0.0,-0.7803480223756909,-0.9968184796598003,-0.11575519784969822,0.0,-1.0617020243823236
1729951461.87,0.9701989849169415,-1.3537723869201765,0.0,1.5213603565116376,1.0004196537419823,0.4525040208972934,0.0,0.6304282007509732,0.002020079908814355,-0.3039895187700228,0.0,-0.6095199398512405,0.9967185028803396,-1.696851111419618,0.0,-1.0617020243823236
1729951461.97,-0.9656360838021067,-0.9099259569520074,0.0,0.8500514154219794,-0.9974639082515718,0.2916793838938683,0.0,0.47612825137481124,0.002020079908814355,0.4643045885052165,0.0,-0.9028986033171442,-0.9968184796598003,-1.1356224092745701,0.0,-0.8906438728383358
1729951462.07,0.9701989849169415,-1.5501646125698092,0.0,1.0802144809384338,1.0004196537419823,-0.3021346604264729,0.0,0.7777145160645821,0.002020079908814355,-0.10992765316426827,0.0,-0.7654934065039996,0.9967185028803396,-0.91837258908939,0.0,-1.0617020243823236
1729951462.17,-0.9656360838021067,-1.6444328808816326,0.0,1.0610342254787295,-0.9974639082515718,1.2195138281444002,0.0,0.6199077496571439,0.002020079908814355,-0.009715378302280994,0.0,-0.5928084969955878,0.9967185028803396,-0.9787197613630512,0.0,-0.9080987862611917
1729951462.27,-0.9656360838021067,-0.9334930240299634,0.0,1.1952960136966608,1.0004196537419823,1.5473486651129211,0.0,0.9390280995032967,0.002020079908814355,0.1573050798010318,0.0,-0.8267686969747263,-0.9968184796598003,-0.8881990029525595,0.0,-1.1821409270000294
1729951462.37,0.9701989849169415,-0.6703274416594561,0.0,1.7131629111086826,-0.9974639082515718,0.24838044316217678,0.0,1.2791893515371076,0.017417783800925877,0.41499378658900077,0.0,-0.6745088842898901,0.9967185028803396,-1.5158095945986347,0.0,-1.1210487300200338
1729951462.47,0.9701989849169415,-0.2029139446133311,0.0,2.1543087866818866,-0.9974639082515718,0.27312269500885766,0.0,1.2230802790366857,0.002020079908814355,0.7235839663227407,0.0,-0.8880439874454531,-0.9968184796598003,-0.9123378718620239,0.0,-0.8696979767309088
1729951462.57,-0.9656360838021067,-0.1518519659444262,0.0,2.346111341278932,1.0004196537419823,0.21126706539215545,0.0,1.573761982164326,0.002020079908814355,1.1212517237115807,0.0,-0.7079317700011956,0.9967185028803396,-0.598532576038986,0.0,-1.1681769962617445
1729951462.67,0.9701989849169415,-0.16363549948340458,0.0,2.346111341278932,-0.9974639082515718,0.2793082579705279,0.0,1.7771573699783576,0.002020079908814355,1.1435211181253555,0.0,0.09050383310221331,-0.9968184796598003,-0.32697030080751155,0.0,-0.035353115118396505
1729951462.77,-0.9656360838021067,0.5590878909072423,0.0,2.6913559395536133,1.0004196537419823,1.1885860133360497,0.0,2.825695662330002,0.002020079908814355,1.6557171896421816,0.0,-0.5055376287494012,0.8721224414715792,-0.405421624763271,0.0,-0.8592250286771952
1729951462.87,0.9701989849169415,0.28021093048476453,0.0,3.055780793287999,-0.9974639082515718,0.8360089245208464,0.0,2.54515029982789,0.002020079908814355,1.802058924361275,0.0,-0.15274050179673213,-0.87222241825104,-0.9606156096809528,0.0,-0.33208664330694687
1729951462.97,-0.9656360838021067,0.759407961069868,0.0,2.768076961392431,1.0004196537419823,1.0277613763326239,0.0,1.4124483987256113,0.002020079908814355,1.3996191538837686,0.0,-0.7190727319049641,0.9967185028803396,-0.6769838999947455,0.0,-0.9814094226371864
1729951463.07,0.9701989849169415,-0.4032340147759559,0.0,2.058407509383364,-0.9974639082515718,0.6628131615940809,0.0,0.01673522027760234,0.002020079908814355,1.2485054060760097,0.0,-0.6577974414342374,-0.9968184796598003,-0.6106020104937182,0.0,-0.03884409780296762
1729951463.17,-0.9656360838021067,-0.34431634708106656,0.0,1.5021801010519331,1.0004196537419823,0.49580296162898496,0.0,-0.2953714955059979,2.4656527026467097,0.4070404314412235,0.0,-0.3699892589202178,0.9967185028803396,-0.24248425962438594,0.0,-0.4228521931057977
1729951463.27,0.9701989849169415,-0.1793468775353752,0.0,0.9267724372607976,-0.9974639082515718,0.3659061394339103,0.0,0.30780103387354363,-2.461612542829081,0.40863110247077933,0.0,-0.5779538811238965,-0.9968184796598003,0.2765014219290999,0.0,-1.0721749724360372
1729951463.37,-0.9656360838021067,-0.6389046855555149,0.0,0.4472660507681846,1.0004196537419823,0.1370403098521128,0.0,0.023748854340154998,2.4656527026467097,0.12231031715081421,0.0,-0.7710638874558837,0.9967185028803396,-0.6045672932663521,0.0,-0.7056217905560633
1729951463.47,0.9701989849169415,0.03668457067922017,0.0,0.10585750358544431,-0.9974639082515718,-0.02378432715131296,0.0,0.20259652293525157,0.002020079908814355,0.1239009881803694,0.0,-0.6206609017550091,-0.9968184796598003,-0.3993869075359049,0.0,-1.0023553187446137
1729951463.57,-0.9656360838021067,-0.41501754831493426,0.0,0.4146596164866869,1.0004196537419823,-0.1846089641547387,0.0,0.0027079521524967063,0.002020079908814355,0.6392784017563067,0.0,0.2520477807068567,0.9967185028803396,-0.15196350121389424,0.0,0.3381820321307196
1729951463.67,0.9701989849169415,-1.2791433411733166,0.0,0.2938240070905487,-0.9974639082515718,-0.1784234011930685,0.0,-0.1375647290985596,0.017417783800925877,0.7315373214705173,0.0,-0.2585796398825329,-0.9968184796598003,0.31270972529329655,0.0,-0.255285024246381
1729951463.77,-0.9656360838021067,-0.796018466075221,0.0,0.33602056910189837,-0.9974639082515718,0.01951461358037859,0.0,0.09739201199695949,0.002020079908814355,0.6026929680765332,0.0,-0.40898262558340753,0.9967185028803396,0.3489180286574932,0.0,-0.6707119637103515
1729951463.87,0.9701989849169415,0.056323793244183865,0.0,0.26888967499293265,1.0004196537419823,-0.6980106899733663,0.0,-0.32693284878748546,-0.013377623983297164,-0.22127462523314395,0.0,-0.6912203271455428,-0.9968184796598003,-0.2666231285338504,0.0,-0.5624915004886448
1729951463.97,-0.9656360838021067,-0.30503790195114006,0.0,0.24395534289531662,1.0004196537419823,-1.3289381120637282,0.0,0.05180339059036626,0.017417783800925877,-0.7557400911637449,0.0,-0.5278195525569382,0.9967185028803396,-1.1356224092745701,0.0,-0.8696979767309088
1729951464.07,0.9701989849169415,-0.3128935909771253,0.0,0.35520082456160285,-0.9974639082515718,0.007143487657038146,0.0,-0.007812498941332595,-0.013377623983297164,-0.41215514877978665,0.0,0.19448614420405272,-0.9968184796598003,0.7049663450720933,0.0,-0.09819080344067797
1729951464.17,-0.9656360838021067,-0.4778630605228167,0.0,0.12120170795320795,1.0004196537419823,-1.743370830495633,0.0,0.009721586215049366,0.002020079908814355,-0.941848601621722,0.0,0.3745983616483099,0.9967185028803396,-0.037303873893938064,0.0,0.034466538573027165
1729951464.27,0.9701989849169415,-0.45036814893186766,0.0,0.35136477346966205,-0.9974639082515718,-0.8340930751301112,0.0,-0.09548292472324271,0.017417783800925877,-1.0659209419270401,0.0,-0.1898770414759605,-0.9968184796598003,-0.2243801079422876,0.0,-0.46823496800522296
1729951464.37,-0.9656360838021067,0.1152414609390732,0.0,0.13079183568306016,1.0004196537419823,-1.291824734293707,0.0,-0.27082377628706295,-0.013377623983297164,-1.026154166188156,0.0,0.2613319156266636,0.9967185028803396,-0.7373310722684066,0.0,-0.09469982075610656
1729951464.47,0.9701989849169415,0.6455004701930807,0.0,0.2132669341597897,-0.9974639082515718,-1.0011032750952071,0.0,-0.2918646784747214,0.002020079908814355,-0.3962484384842334,0.0,0.4005939394237698,-0.9968184796598003,0.2583972702470009,0.0,0.15665093253301837
1729951464.57,-0.9656360838021067,1.1521924123691323,0.0,0.059824890482153434,1.0004196537419823,-0.0670832678830045,0.0,-0.028853401128991197,0.002020079908814355,0.09049689655970698,0.0,1.4478443583780085,0.9967185028803396,0.20408481520070648,0.0,1.0224146383066712
1729951464.67,0.9701989849169415,0.7751193391218386,0.0,-0.1549939706665372,-0.9974639082515718,-0.939247645478505,0.0,-0.2217283378491934,0.017417783800925877,0.0046006609637177925,0.0,0.9093645330291978,-0.9968184796598003,0.8739384274383445,0.0,0.6069876988427007
1729951464.77,-0.9656360838021067,1.0932747446742428,0.0,0.11544763131529655,0.8755519311173834,-0.011413201227972517,0.0,-0.22874197191174606,-0.013377623983297164,0.21138789480591447,0.0,0.8350914536707411,0.9967185028803396,0.692896910617361,0.0,0.7536089715946902
1729951464.87,-0.9656360838021067,1.537121174642412,0.0,-0.4177634704644891,-0.872596185626973,0.20508150243048523,0.0,-0.2918646784747214,0.002020079908814355,0.6042836391060883,0.0,1.5963905170949215,-0.9968184796598003,0.30667500806592973,0.0,1.1550719803203762
1729951464.97,0.9701989849169415,1.3093061928888383,0.0,0.2938240070905487,1.0004196537419823,-0.42584591965987667,0.0,-0.04288066925409683,0.002020079908814355,0.8778790561896106,0.0,1.744936675811835,0.9967185028803396,-0.013165004984473606,0.0,1.116671170790093
1729951465.07,0.9701989849169415,1.1639759459081105,0.0,0.09626737585559192,-0.9974639082515718,-0.34543360115816446,0.0,-0.08846929066069005,0.017417783800925877,0.8603816748645015,0.0,1.262161659981867,-0.9968184796598003,1.3748199573097313,0.0,1.2423465474346556
1729951465.17,-0.9656360838021067,1.2071822355510293,0.0,-0.013060080264723715,1.0004196537419823,-0.9639898973251859,0.0,-0.053401120347925816,-0.013377623983297164,1.0703502507658091,0.0,0.8907962631895837,0.9967185028803396,2.1472637624125923,0.0,1.4099137162940723
1729951465.27,-0.9656360838021067,1.1718316349340958,0.0,0.46836433177385983,-0.9974639082515718,0.5019885245906551,0.0,-0.04989430331664949,0.002020079908814355,1.518919481100421,0.0,-0.8286255239586877,-0.9968184796598003,1.616208646404376,0.0,1.4971882834083516
1729951465.37,-0.9656360838021067,1.5174819520774483,0.0,0.01571030292483296,1.0004196537419823,0.7679677319424747,0.0,-0.26731695925578663,0.002020079908814355,2.140871853656567,0.0,-0.6150904208031248,0.9967185028803396,0.8679037102109777,0.0,-0.93253566505319
1729951465.47,0.9701989849169415,1.3642960160707354,0.0,0.31108623700428273,-0.9974639082515718,0.3968339542422614,0.0,0.09037837793440683,0.002020079908814355,1.2055572882780148,0.0,-0.6837930192096972,-0.9968184796598003,0.6084108694342355,0.0,-1.047738093644039
1729951465.57,-0.9656360838021067,0.6926346043489925,0.0,0.3571188501075736,1.0004196537419823,0.384462828318921,0.0,0.08336474387185386,0.002020079908814355,0.7649414130911797,0.0,-0.811914081103035,0.9967185028803396,2.9378117191975526,0.0,-0.970936474583473
1729951465.67,0.9701989849169415,-0.147924121431434,0.0,0.32451241582607593,-0.9974639082515718,-0.5310004900082704,0.0,0.041282939496536955,0.017417783800925877,0.8492469776576137,0.0,-0.4962534938295942,-0.9968184796598003,2.3524441481430403,0.0,-1.0198102321674696
1729951465.77,-0.9656360838021067,-0.6860388197114268,0.0,0.6007080944458209,1.0004196537419823,0.6318853467857298,0.0,0.3814441915303484,0.002020079908814355,0.400677747323002,0.0,-0.8211982160228418,0.9967185028803396,1.6705211014506702,0.0,-0.8068602884086274
1729951465.87,0.9701989849169415,0.24878817438082332,0.0,0.39164330993504165,-0.9974639082515718,0.8545656134058578,0.0,0.4024850937180067,-0.013377623983297164,0.35772962952500775,0.0,-0.43126454939094455,-0.9968184796598003,0.7110010622994587,0.0,-0.87318895941548
1729951465.97,0.9701989849169415,-0.1597076549704115,0.0,0.6390686053652298,1.0004196537419823,1.0958025689109958,0.0,0.14999426746610567,0.017417783800925877,0.5327034427760973,0.0,-0.6020926319153949,-0.9968184796598003,-0.15196350121389424,0.0,-0.7544955481400597
1729951466.07,0.9701989849169415,0.4962423786993599,0.0,0.4837085361416231,-0.9974639082515718,0.5700297171690276,0.0,0.31832148496737295,-0.013377623983297164,0.8985577795738301,0.0,-0.9214668731567585,0.9967185028803396,1.5860350602675446,0.0,-1.05122907632861
1729951466.17,-0.9656360838021067,0.3705513542835951,0.0,0.5815278389861165,1.0004196537419823,1.3494106503394754,0.0,0.020242037308878667,0.002020079908814355,1.662079873760403,0.0,-0.45911695415036585,-0.9968184796598003,0.5118553937963777,0.0,-0.7126037559252056
1729951466.27,0.9701989849169415,0.21343757376388992,0.0,0.5239870726070027,-0.9974639082515718,1.5906476058446135,0.0,0.36040328934268984,0.002020079908814355,1.0369461591451468,0.0,-0.7190727319049641,0.9967185028803396,1.302403350581338,0.0,-0.7300586693480615
1729951466.37,-0.9656360838021067,1.2071822355510293,0.0,0.16723432105649882,1.0004196537419823,3.3659041758439647,0.0,0.2902669487171617,-2.461612542829081,0.4261284837958878,0.0,-0.5630992652522051,0.9967185028803396,0.84979955852888,0.0,-0.7998783230394851
1729951466.47,0.9701989849169415,1.5999666868502944,0.0,0.6582488608249343,-0.9974639082515718,1.4854930354962204,0.0,0.23065105918546283,2.4656527026467097,-0.17991717846470417,0.0,-0.6113767668352019,-0.9968184796598003,0.7351399312089232,0.0,-0.45427103726693824
1729951466.57,-0.9656360838021067,1.4742756624345297,0.0,0.18257852542426245,1.0004196537419823,0.8174522356358365,0.0,0.35338965528013716,0.002020079908814355,-0.2737667692084707,0.0,-0.7729207144398451,0.9967185028803396,0.6989316278447265,0.0,-0.9499905784760458
