Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay
1729949219.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949219.16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1729949219.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949219.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949219.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949219.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949219.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949219.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949219.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949219.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949220.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949220.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949220.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949221.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949221.16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949221.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949221.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949221.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949221.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949221.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949221.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949221.86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949221.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949222.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949222.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949222.26,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1729949222.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949222.46,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1729949222.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949222.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949222.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949222.86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949222.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949223.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949223.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949223.86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949223.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949224.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949224.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949224.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949224.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949224.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949224.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949224.66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949224.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949224.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949224.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949225.06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949225.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1729949225.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949225.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949226.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949227.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949227.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949227.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949227.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949227.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949227.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949227.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949227.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949227.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949227.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949228.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949228.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949228.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949228.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949228.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949228.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949228.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949228.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949228.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949228.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949229.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949229.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949229.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949230.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949230.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949230.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949230.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949230.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949230.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949230.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949230.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949230.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949230.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949231.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949232.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949233.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949234.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949235.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949236.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949237.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949238.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949239.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949240.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949241.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949241.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949241.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949241.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949241.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949241.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949241.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949241.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949241.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949241.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949242.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949242.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949242.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949242.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949242.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949242.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949242.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949242.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949242.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949242.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949243.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949243.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1729949244.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949244.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949244.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949244.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949245.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1729949245.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949245.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1729949245.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949245.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949245.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949245.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949245.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949245.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949245.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949246.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949247.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949248.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949249.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949250.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949251.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949252.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949253.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949254.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949254.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949254.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949254.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729949254.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
